date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2018-12-26,133854,122414,114973,111736,110988,114223,124294,141602,157397,171366,181785,184589,183255,183153,179047,171602,168879,170905,182362,186900,189518,189356,179853,164022.0
2018-12-27,149135,136465,128380,124537,123893,126828,137544,156637,173691,188722,196203,197802,194676,193983,189088,182941,180975,184159,194579,197598,198592,196511,185356,168790.0
2018-12-28,152224,139220,131112,127755,126867,129266,140151,159084,175700,190031,197996,199018,196191,194915,188801,181753,179548,181825,192627,196234,195879,193198,183005,169484.0
2018-12-29,155457,142876,133340,128401,126508,127029,130840,139104,148677,162147,175214,178555,176225,175494,173401,167362,162359,162809,176244,181648,184742,184829,176655,165213.0
2018-12-30,150735,137635,128398,122317,120672,120599,123360,129041,135299,147201,160797,165589,163461,164617,163981,156389,152178,152620,167264,174829,179663,181703,175520,162860.0
2018-12-31,147342,133624,125776,121355,119943,121768,129367,142028,154890,168940,178831,178767,174373,171998,168604,162454,158982,159766,176225,183952,179114,169647,155553,147536.0
2019-01-01,140754,136686,128691,121573,116781,114984,115789,118435,118513,121574,131517,139557,142830,145898,145857,138696,135064,136937,152067,161775,168407,171295,166114,154682.0
2019-01-02,140314,128685,121200,118027,117204,121672,137061,160278,181039,196811,207544,208993,206055,204899,200490,194546,191022,191815,203569,208523,211022,209584,197251,179602.0
2019-01-03,163683,149082,141000,136986,136032,139317,152564,173893,194409,209326,216364,217016,213805,211571,205824,200043,198230,200214,210356,214689,216503,214772,201797,184269.0
2019-01-04,167311,153061,145289,141387,140203,142935,155626,177257,196667,212426,220282,220155,215672,212620,205338,199027,196221,197209,208216,213585,213607,211493,199910,186063.0
2019-01-05,171893,157979,147473,141396,139259,138617,141652,149904,159744,174759,190382,193074,189504,187574,184848,178468,173818,172277,182562,185375,188719,190919,185600,176644.0
2019-01-06,164157,149643,139983,133639,130223,130124,131194,136014,140636,151941,164868,169823,168516,166028,162502,154918,151420,152050,167137,177990,184455,187623,184413,172114.0
2019-01-07,156536,144558,137026,133132,132594,136077,148530,165882,180311,192404,202547,206026,203415,203974,199829,194188,190919,191171,204719,213954,220203,218554,203733,184769.0
2019-01-08,169711,156573,149125,145330,146153,150514,166876,196629,219214,226601,231585,230178,227204,225139,217964,213911,211700,212493,224653,232679,235993,232115,215026,193927.0
2019-01-09,177507,163772,154493,151690,150785,154300,169498,198502,219794,226313,229574,227321,223852,222453,215731,211160,210176,211097,222673,231819,234911,230601,212498,191738.0
2019-01-10,175533,162678,154729,151241,150541,154184,170010,199753,221525,228127,231943,229799,226567,225683,218103,214544,213591,214792,227612,237331,240700,236167,217892,196678.0
2019-01-11,179560,166470,158445,155393,154177,158137,174163,203307,227290,235063,238758,236930,232850,229952,222213,217307,214827,215328,226649,234197,233184,229460,214853,197683.0
2019-01-12,183632,169631,157906,151964,148997,148425,152088,161323,173737,189870,204523,206767,202279,200314,196888,189523,184010,183350,196435,204926,208292,208941,200496,187077.0
2019-01-13,170694,156925,147231,141672,138833,138423,141035,146930,152033,163710,179256,186687,185209,185430,185106,176919,172368,171717,186444,200126,207214,208222,199932,184384.0
2019-01-14,167382,153434,147536,144068,143887,148013,165420,196477,219030,227779,231633,229607,225304,223218,215653,211302,209225,208589,218843,229268,232576,228463,212094,191754.0
2019-01-15,174935,161716,154788,151705,151145,155018,169920,199815,219947,227101,230269,228777,224594,222042,213945,210904,209569,209642,220140,230315,234319,229393,213045,192109.0
2019-01-16,176029,163113,155576,151703,151798,155887,170233,199906,221468,227955,230776,229671,226008,224231,216615,213595,211997,211975,220905,229935,232553,227921,212095,191515.0
2019-01-17,175702,162865,155844,152423,152130,154837,169805,198917,218714,225436,228531,228523,225985,225301,219151,216322,214627,215481,223941,232117,234479,230155,213511,193729.0
2019-01-18,177219,164910,156473,152280,152175,155886,170300,201568,221502,228011,232532,232267,229221,227521,219750,213954,212215,213332,221444,227876,227447,223333,210120,192551.0
2019-01-19,178313,164676,155198,149827,147319,146995,149657,159013,170495,188951,203623,206791,204595,204655,201152,192679,187904,187254,197506,204793,206792,204550,195643,181610.0
2019-01-20,167591,153872,143420,137889,135859,135305,136880,141423,146235,159048,174789,183314,184562,187821,186262,177121,171149,168970,180109,192762,200202,201783,195075,178544.0
2019-01-21,162156,149506,142007,139299,139880,145043,162954,194704,217395,225302,229771,228693,226239,225204,217859,214300,212499,212385,219673,230447,233957,229068,211695,191497.0
2019-01-22,176363,163001,155300,151771,151879,156054,171183,200410,221685,229317,234061,235040,232778,232155,226500,223153,222812,224087,230921,238986,240898,234617,216158,194745.0
2019-01-23,179146,166331,157370,153960,152891,156833,172183,201344,221038,228434,231817,232444,228851,227888,220956,218137,216681,216994,223693,232612,235253,229047,212239,191408.0
2019-01-24,175438,163279,155656,152067,151837,155063,170266,198553,217498,222489,224735,225136,223142,222875,215642,212737,210532,210525,216929,227566,229962,224528,208731,189405.0
2019-01-25,176229,164494,155540,152984,151638,154843,169353,197977,215201,221600,223171,220165,216640,214623,207019,201596,198629,197647,203400,214796,216572,213063,199939,184430.0
2019-01-26,172926,160921,151095,146436,144570,143044,145874,155430,165165,181523,192566,192883,189111,187355,182958,174331,169604,167211,175007,188718,193135,193687,186456,174322.0
2019-01-27,160447,148830,140298,134653,132995,132827,134847,139425,144157,155652,168974,175102,174830,175704,174435,165954,160871,159997,169651,185429,194293,195467,188969,173620.0
2019-01-28,158521,147489,140434,137714,138049,143265,161527,191966,211371,219103,223035,222472,220059,219084,212377,208461,206043,205312,211287,223002,224948,220565,203606,184576.0
2019-01-29,169163,158130,150615,148397,147300,151009,166659,194922,212491,218678,222512,222924,222824,223745,216714,213186,211302,211363,215222,226437,227799,222711,206414,186956.0
2019-01-30,172504,161129,152917,149839,148782,152340,166539,194567,213026,219405,222215,221585,219374,218545,211644,208965,208384,209810,215941,226497,229157,223670,207387,188630.0
2019-01-31,173004,160536,154236,150735,149383,153017,168367,195408,212113,218219,220811,221362,220117,218960,211807,207632,206192,205964,211410,221309,223630,218279,203309,185300.0
2019-02-01,172477,161611,153652,151527,149262,151650,166868,192526,207941,214038,217978,218596,216596,216383,209064,204526,202841,201316,205746,216584,217083,212921,200030,184607.0
2019-02-02,173462,161868,151908,146829,144262,144581,147716,156420,165635,182531,196081,199563,198093,196573,191681,183045,178720,176625,182514,196303,200170,199676,191875,179897.0
2019-02-03,166684,152404,143232,136931,135387,135930,138455,143812,146631,160448,174135,180464,179007,179510,179175,170593,165757,163948,171499,190157,200421,201107,194856,180682.0
2019-02-04,163913,151929,144789,142700,140974,146210,163730,195894,216679,226814,229465,228506,225972,222654,215561,212071,210094,208813,213090,226692,230345,226691,209053,189334.0
2019-02-05,174792,161960,154397,151464,150841,154526,169716,197981,216463,222983,225055,222608,219407,217258,209642,205154,203316,201777,205852,221784,226352,223782,206683,187068.0
2019-02-06,172755,160480,152601,149812,149824,152651,168228,196313,213621,219712,218881,216528,213380,211736,205194,201014,198876,197326,200537,217616,222943,218323,201752,183156.0
2019-02-07,168748,157767,150149,147052,146786,150477,165235,192560,209980,216770,218731,216216,213166,210991,203967,200248,197977,196088,199670,214964,219918,216239,202022,183667.0
2019-02-08,170115,158318,150552,146606,147087,150194,165151,193183,209953,216755,217762,215122,210655,208793,201456,196072,193846,191663,194649,208979,211567,209076,196695,180889.0
2019-02-09,169800,158393,149478,144633,141911,140736,144850,152557,161834,179328,190851,190686,187413,186337,181763,173873,168460,165957,171527,187000,191899,192694,185379,172492.0
2019-02-10,160291,148427,138547,133948,131284,130687,132534,137175,141235,152988,166381,172570,172275,173982,173934,165852,159427,159164,164955,182578,190486,191412,184391,171369.0
2019-02-11,156822,145763,138386,136019,135847,139522,158290,186460,203344,210694,212307,211807,209731,208221,201870,197409,195091,193236,195016,210436,216294,213005,197361,179021.0
2019-02-12,166920,157003,149761,146724,146608,149688,165254,192731,208138,215393,216420,213395,211922,210038,203317,198523,197247,195486,196529,212530,218933,214789,198538,179380.0
2019-02-13,166533,156174,148879,146193,145183,149291,163860,193211,208601,214736,215808,213463,210205,207721,200451,196497,194335,192565,193144,210092,217307,213904,197929,179413.0
2019-02-14,166293,155746,147700,145139,144349,147391,162490,191161,206410,212053,213240,211097,208885,206522,200186,196793,194778,193674,194156,209599,216056,212788,198000,179637.0
2019-02-15,167504,156479,149146,146169,145374,148540,163711,191696,205776,212824,213414,213025,209648,207233,200310,194773,191513,189230,190267,205503,209497,206000,192397,178064.0
2019-02-16,166663,155284,146232,141300,139110,138075,141518,150423,159714,176434,186795,186549,183414,181957,178326,170098,165007,161687,165935,182449,189254,189243,181135,168379.0
2019-02-17,155882,144090,136458,131188,128337,128369,130226,135009,138378,151840,163026,167687,166076,166569,165442,158231,153387,152684,157314,175968,187222,187738,180813,167782.0
2019-02-18,153257,142976,137065,134349,133817,139104,156308,185206,202382,210542,212202,212772,211025,209615,202993,198883,196208,194700,195572,210876,216298,212286,195815,176883.0
2019-02-19,164592,153675,146555,143419,144346,148425,163878,190563,204718,212232,213164,212154,209466,207800,200976,196861,193354,191822,192965,209605,217043,212407,196165,176663.0
2019-02-20,164800,153645,146340,143141,143127,146294,161771,188835,203149,209964,211003,209019,206491,205320,198356,195076,192005,189509,190036,206021,215504,211983,198643,181286.0
2019-02-21,168719,158261,152403,148789,148393,151513,163670,188620,201237,208661,209457,207343,205382,203908,197310,192935,189905,188157,188796,205689,213099,209984,194977,177256.0
2019-02-22,164654,154065,146697,144058,143299,147393,162268,189734,203452,209746,209376,206202,203261,201218,194046,188682,185716,182791,182197,196793,202860,200848,188174,173871.0
2019-02-23,163865,152407,143870,139944,137745,136824,140721,148006,157525,174084,181962,182643,178627,177119,173335,166238,160483,158339,159337,174517,182015,183051,175595,163716.0
2019-02-24,151971,140589,132782,128296,126463,126399,129231,131924,135497,149183,159007,162305,160636,160796,158955,152906,148049,145506,148324,166852,179742,181043,174511,161114.0
2019-02-25,148565,138637,132682,130673,131464,136011,153440,180558,197015,204449,204911,202992,201056,200848,194370,190165,186766,184902,183444,198002,207617,205624,189432,171207.0
2019-02-26,159687,149300,143003,140386,140325,143406,158196,184544,197381,203790,202985,201266,199893,199690,193540,188549,185996,183785,182520,198485,207784,204999,188839,171332.0
2019-02-27,159702,149453,142909,141305,140842,144643,159874,184323,197416,203222,202990,200820,199129,197676,191275,187124,184945,182584,181983,197784,206750,201823,187236,171300.0
2019-02-28,160453,151245,144224,142235,141624,144250,157023,175872,187239,194706,195662,194661,192725,191322,185511,182225,179263,177115,176552,191509,200945,198215,184385,170019.0
2019-03-01,159447,151456,144050,141326,141392,144184,158086,179137,192027,199877,203019,201106,198127,196092,189796,183894,180927,179192,178319,192349,199133,195546,183449,169891.0
2019-03-02,160260,149681,142997,138730,136980,136959,139440,145687,154642,169161,176951,177799,176029,174436,169451,162607,157442,153327,153908,167504,177521,177040,169520,160264.0
2019-03-03,149072,139482,131221,127615,125652,126025,127655,129793,133536,146124,155280,157985,156358,156913,155759,148890,144205,141080,144707,161424,174953,176638,169796,156694.0
2019-03-04,144776,134962,130156,127491,128322,133214,150413,170914,183061,194884,197618,198024,196650,196168,191427,186669,182616,181510,182004,194123,202737,199716,184975,168114.0
2019-03-05,157056,147608,141122,138804,138824,142179,155166,177027,189309,196486,199102,199412,198489,197899,192818,188020,184207,182589,182044,195758,204730,201043,186756,171205.0
2019-03-06,159795,149899,143515,141061,140526,143412,157745,180030,192848,200378,203926,205710,207127,206834,199910,195073,192169,191388,191028,202034,210857,205507,190631,173131.0
2019-03-07,161941,150965,145054,141242,141562,145242,159289,180939,194048,200995,202897,200599,200115,198931,193200,189435,186062,183708,183677,197046,206776,202638,189292,171939.0
2019-03-08,161148,150456,144485,141549,141348,143713,157197,178457,191575,199362,201706,201112,198613,196954,190019,185212,181576,179427,177891,189137,197541,194121,183411,169639.0
2019-03-09,159722,149714,141237,137268,136130,135492,139134,143848,153297,168254,176064,176017,174185,172955,169397,161900,156186,153194,152888,164587,175458,176128,168767,158487.0
2019-03-10,147077,137243,129055,125424,123252,123746,126526,128526,132075,144950,152647,155969,154116,155218,154279,147520,142846,140572,141940,156935,172061,173571,167060,154797.0
2019-03-11,142607,134640,129266,126625,126921,131988,148730,171454,185551,193957,195560,195085,195033,193832,188063,184207,180346,177759,176143,188454,200190,196598,182195,166364.0
2019-03-12,156252,146916,140583,139023,138068,141449,155806,176959,189764,195540,197147,197237,195327,194291,188131,184154,180920,180152,179010,191004,203264,199335,184357,168495.0
